S.no,Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
3426,2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,58,5.6
3427,2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,933,13.4
3428,2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Texas,"3,525",15.6
3429,2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,United States,"45,622",13.1
3430,2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Utah,270,12.4
3431,2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Vermont,21,2.6
3432,2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Virginia,"1,523",18.3
3433,2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Washington,482,6.6
3434,2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,West Virginia,471,19.7
3435,2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wisconsin,"1,024",14.8
3436,2012,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wyoming,72,12.3
3437,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alabama,"2,662",54.4
3438,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,385,57.3
3439,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,"3,096",46.8
3440,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,"1,510",50.2
3441,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,California,"10,824",28.3
3442,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Colorado,"2,330",46.5
3443,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,"1,339",33.3
3444,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,338,36.4
3445,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,District of Columbia,185,29.4
3446,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Florida,"8,901",42
3447,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Georgia,"3,785",40.2
3448,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Hawaii,517,34.4
3449,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Idaho,710,44.7
3450,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Illinois,"4,166",31.6
3451,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Indiana,"2,699",40.6
3452,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Iowa,"1,369",39.6
3453,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kansas,"1,333",43.8
3454,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kentucky,"2,608",59.5
3455,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Louisiana,"2,091",45.8
3456,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maine,574,38.3
3457,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maryland,"1,569",26.1
3458,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Massachusetts,"2,224",30.7
3459,2007,All Causes,All causes,Tennessee,"57,087",905.4
3460,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan,"3,951",38
3461,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,"2,319",39.9
3462,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,"1,724",57.9
3463,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,"3,169",50.5
3464,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Montana,609,56.8
3465,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nebraska,678,33.6
3466,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nevada,"1,155",42.8
3467,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Hampshire,553,38.4
3468,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Jersey,"2,685",28.6
3469,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Mexico,"1,336",64.4
3470,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New York,"5,537",26.4
3471,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Carolina,"4,297",43.8
3472,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Dakota,298,39.1
3473,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Ohio,"5,275",43.4
3474,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oklahoma,"2,261",58.8
3475,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,"1,722",40.6
3476,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,"6,216",44.4
3477,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,541,44.6
3478,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Carolina,"2,285",48.2
3479,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,411,45
3480,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,"3,485",53.3
3481,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Texas,"9,410",38.7
3482,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,United States,"126,438",39.1
3483,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Utah,"1,058",42.9
3484,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Vermont,301,42.4
3485,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Virginia,"2,809",34.4
3486,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Washington,"2,709",38.1
3487,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,West Virginia,"1,432",74.8
3488,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wisconsin,"2,680",42.8
3489,2011,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,317,56.2
3490,2011,All Causes,All causes,Alabama,"48,681",933.6
3491,2011,All Causes,All causes,Alaska,"3,849",747.8
3492,2011,All Causes,All causes,Arizona,"48,381",688.9
3493,2011,All Causes,All causes,Arkansas,"29,653",895.3
3494,2011,All Causes,All causes,California,"239,942",641.3
3495,2011,All Causes,All causes,Colorado,"32,563",677.8
3496,2011,All Causes,All causes,Connecticut,"29,526",660.6
3497,2011,All Causes,All causes,Delaware,"7,845",764.2
3498,2011,All Causes,All causes,District of Columbia,"4,589",755.9
3499,2011,All Causes,All causes,Florida,"173,976",677.1
3500,2011,All Causes,All causes,Georgia,"71,248",815.7
3501,2011,All Causes,All causes,Hawaii,"9,923",584.9
3502,2011,All Causes,All causes,Idaho,"12,027",745
3503,2011,All Causes,All causes,Illinois,"101,906",737.4
3504,2011,All Causes,All causes,Indiana,"58,202",825.1
3505,2011,All Causes,All causes,Iowa,"28,184",722.7
3506,2011,All Causes,All causes,Kansas,"25,116",767.2
3507,2011,All Causes,All causes,Kentucky,"42,626",910.3
3508,2011,All Causes,All causes,Louisiana,"40,890",886.6
3509,2011,All Causes,All causes,Maine,"13,001",752.8
3510,2011,All Causes,All causes,Maryland,"43,745",715.8
3511,2011,All Causes,All causes,Massachusetts,"53,710",676.3
3512,2011,All Causes,All causes,Michigan,"89,508",784.2
3513,2011,All Causes,All causes,Minnesota,"39,820",659.2
3514,2011,All Causes,All causes,Mississippi,"29,278",956.1
3515,2011,All Causes,All causes,Missouri,"55,848",812
3516,2011,All Causes,All causes,Montana,"9,115",760.6
3517,2011,All Causes,All causes,Nebraska,"15,476",719.8
3518,2011,All Causes,All causes,Nevada,"20,343",789.7
3519,2011,All Causes,All causes,New Hampshire,"10,823",710.4
3520,2011,All Causes,All causes,New Jersey,"70,558",690.6
3521,2011,All Causes,All causes,New Mexico,"16,452",748.9
3522,2011,All Causes,All causes,New York,"149,174",665.4
3523,2011,All Causes,All causes,North Carolina,"79,882",790.9
3524,2011,All Causes,All causes,North Dakota,"5,965",697.4
3525,2011,All Causes,All causes,Ohio,"111,427",821.8
3526,2011,All Causes,All causes,Oklahoma,"37,175",910.9
3527,2011,All Causes,All causes,Oregon,"32,788",724.1
3528,2011,All Causes,All causes,Pennsylvania,"128,237",776
3529,2011,All Causes,All causes,Rhode Island,"9,581",707.3
3530,2011,All Causes,All causes,South Carolina,"42,072",839.5
3531,2011,All Causes,All causes,South Dakota,"7,314",720.6
3532,2011,All Causes,All causes,Tennessee,"60,541",879
3533,2011,All Causes,All causes,Texas,"168,640",751.6
3534,2011,All Causes,All causes,United States,"2,515,458",741.3
3535,2011,All Causes,All causes,Utah,"15,266",699.1
3536,2011,All Causes,All causes,Vermont,"5,433",711
3537,2011,All Causes,All causes,Virginia,"60,804",741.6
3538,2011,All Causes,All causes,Washington,"49,691",690.4
3539,2011,All Causes,All causes,West Virginia,"21,867",953.2
3540,2011,All Causes,All causes,Wisconsin,"48,410",721.1
3541,2011,All Causes,All causes,Wyoming,"4,387",754.6
3542,2011,Alzheimer's disease (G30),Alzheimer's disease,Alabama,"1,486",29.7
3543,2011,Alzheimer's disease (G30),Alzheimer's disease,Alaska,72,20.5
3544,2011,Alzheimer's disease (G30),Alzheimer's disease,Arizona,"2,348",33.7
3545,2011,Alzheimer's disease (G30),Alzheimer's disease,Arkansas,"1,002",30.4
3546,2011,Alzheimer's disease (G30),Alzheimer's disease,California,"11,555",30.7
3547,2011,Alzheimer's disease (G30),Alzheimer's disease,Colorado,"1,307",29
3548,2011,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,813,16.4
3549,2011,Alzheimer's disease (G30),Alzheimer's disease,Delaware,203,20
3550,2011,Alzheimer's disease (G30),Alzheimer's disease,District of Columbia,120,19.6
3551,2011,Alzheimer's disease (G30),Alzheimer's disease,Florida,"4,507",16
3552,2011,Alzheimer's disease (G30),Alzheimer's disease,Georgia,"2,218",28.9
3553,2011,Alzheimer's disease (G30),Alzheimer's disease,Hawaii,197,10.4
3554,2011,Alzheimer's disease (G30),Alzheimer's disease,Idaho,409,25.7
3555,2011,Alzheimer's disease (G30),Alzheimer's disease,Illinois,"2,910",20.4
3556,2011,Alzheimer's disease (G30),Alzheimer's disease,Indiana,"2,058",28.9
3557,2011,Alzheimer's disease (G30),Alzheimer's disease,Iowa,"1,406",32.4
3558,2011,Alzheimer's disease (G30),Alzheimer's disease,Kansas,795,22.6
3559,2011,Alzheimer's disease (G30),Alzheimer's disease,Kentucky,"1,459",32.5
3560,2011,Alzheimer's disease (G30),Alzheimer's disease,Louisiana,"1,406",32.4
3561,2011,Alzheimer's disease (G30),Alzheimer's disease,Maine,481,26.8
3562,2011,Alzheimer's disease (G30),Alzheimer's disease,Maryland,922,15.1
3563,2011,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,"1,819",21.2
3564,2011,Alzheimer's disease (G30),Alzheimer's disease,Michigan,"2,876",24.6
3565,2011,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,"1,451",22.8
3566,2011,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,975,33.6
3567,2011,Alzheimer's disease (G30),Alzheimer's disease,Missouri,"1,927",27.4
3568,2011,Alzheimer's disease (G30),Alzheimer's disease,Montana,258,20.7
3569,2011,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,597,26
3570,2011,Alzheimer's disease (G30),Alzheimer's disease,Nevada,349,15.8
3571,2011,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,395,25.7
3572,2011,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,"1,960",18.2
3573,2011,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,423,19.8
3574,2011,Alzheimer's disease (G30),Alzheimer's disease,New York,"2,563",10.8
3575,2011,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,"2,828",29.3
3576,2011,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,410,41.5
3577,2011,Alzheimer's disease (G30),Alzheimer's disease,Ohio,"4,037",28.5
3578,2011,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,"1,130",28.2
3579,2011,Alzheimer's disease (G30),Alzheimer's disease,Oregon,"1,324",28.3
3580,2011,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,"3,496",19.1
3581,2011,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,320,21.1
3582,2011,Alzheimer's disease (G30),Alzheimer's disease,South Carolina,"1,560",33.1
3583,2011,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,424,36.7
3584,2011,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,"2,589",39.5
3585,2011,Alzheimer's disease (G30),Alzheimer's disease,Texas,"5,415",26.6
3586,2011,Alzheimer's disease (G30),Alzheimer's disease,United States,"84,974",24.7
3587,2011,Alzheimer's disease (G30),Alzheimer's disease,Utah,402,20
3588,2011,Alzheimer's disease (G30),Alzheimer's disease,Vermont,257,32.5
3589,2011,Alzheimer's disease (G30),Alzheimer's disease,Virginia,"1,807",23.1
3590,2011,Alzheimer's disease (G30),Alzheimer's disease,Washington,"3,138",43.4
3591,2011,Alzheimer's disease (G30),Alzheimer's disease,West Virginia,610,26.2
3592,2011,Alzheimer's disease (G30),Alzheimer's disease,Wisconsin,"1,807",25.3
3593,2011,Alzheimer's disease (G30),Alzheimer's disease,Wyoming,153,27.7
3594,2011,Cerebrovascular diseases (I60-I69),Stroke,Alabama,"2,568",49.4
3595,2011,Cerebrovascular diseases (I60-I69),Stroke,Alaska,168,39.4
3596,2011,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"2,148",30.6
3597,2011,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,"1,692",50.6
3598,2011,Cerebrovascular diseases (I60-I69),Stroke,California,"13,503",36.4
3599,2011,Cerebrovascular diseases (I60-I69),Stroke,Colorado,"1,606",34.6
3600,2011,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"1,315",28.3
3601,2011,Cerebrovascular diseases (I60-I69),Stroke,Delaware,418,40.5
3602,2011,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,209,34.2
3603,2011,Cerebrovascular diseases (I60-I69),Stroke,Florida,"8,411",31.5
3604,2011,Cerebrovascular diseases (I60-I69),Stroke,Georgia,"3,564",42.7
3605,2011,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,621,35.6
3606,2011,Cerebrovascular diseases (I60-I69),Stroke,Idaho,623,38.8
3607,2011,Cerebrovascular diseases (I60-I69),Stroke,Illinois,"5,372",38.6
3608,2011,Cerebrovascular diseases (I60-I69),Stroke,Indiana,"3,127",44.2
3609,2011,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,432",34.9
3610,2011,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,338",39.7
3611,2011,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,064",44.8
3612,2011,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,071",45.7
3613,2011,Cerebrovascular diseases (I60-I69),Stroke,Maine,630,35.8
3614,2011,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,306",37.8
3615,2011,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,466",30.2
3616,2011,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"4,442",38.6
3617,2011,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,154",35
3618,2011,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,526",50.6
3619,2011,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,033",43.4
3620,2011,Cerebrovascular diseases (I60-I69),Stroke,Montana,460,37.9
3621,2011,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,810,36.9
3622,2011,Cerebrovascular diseases (I60-I69),Stroke,Nevada,889,36
3623,2011,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,490,32.3
3624,2011,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"3,418",32.9
3625,2011,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,727,33.5
3626,2011,Cerebrovascular diseases (I60-I69),Stroke,New York,"6,254",27.6
3627,2011,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"4,299",43.2
3628,2011,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,337,37.2
3629,2011,Cerebrovascular diseases (I60-I69),Stroke,Ohio,"5,691",41.3
3630,2011,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,"1,864",45.8
3631,2011,Cerebrovascular diseases (I60-I69),Stroke,Oregon,"1,913",41.6
3632,2011,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,"6,825",39.6
3633,2011,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,404,29.4
3634,2011,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,"2,287",46.3
3635,2011,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,444,42.3
3636,2011,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,"3,218",47.5
3637,2011,Cerebrovascular diseases (I60-I69),Stroke,Texas,"9,065",41.9
3638,2011,Cerebrovascular diseases (I60-I69),Stroke,United States,"128,932",37.9
3639,2011,Cerebrovascular diseases (I60-I69),Stroke,Utah,782,37.8
3640,2011,Cerebrovascular diseases (I60-I69),Stroke,Vermont,227,29.4
3641,2011,Cerebrovascular diseases (I60-I69),Stroke,Virginia,"3,347",41.7
3642,2011,Cerebrovascular diseases (I60-I69),Stroke,Washington,"2,557",35.8
3643,2011,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,"1,049",44.8
3644,2011,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,"2,554",37.2
3645,2011,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,214,37.2
3646,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Alabama,"2,912",55.2
3647,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,194,41.8
3648,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"3,166",44.5
3649,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,"1,985",58.9
3650,2011,Chronic lower respiratory diseases (J40-J47),CLRD,California,"13,357",36.7
3651,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,"2,151",46.4
3652,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"1,415",32.1
3653,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,460,44.8
3654,2011,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,151,25.4
3655,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,"10,279",38.5
3656,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,"3,837",45.3
3657,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,318,18.9
3658,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,824,51.5
3659,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,"5,390",39.9
3660,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,"4,064",57.9
3661,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Iowa,"1,833",47.6
3662,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Kansas,"1,647",51.3
3663,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Kentucky,"3,020",64.1
3664,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Louisiana,"1,904",41.5
3665,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Maine,842,48.4
3666,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Maryland,"2,050",34.3
3667,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Massachusetts,"2,651",33.9
3668,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan,"5,192",45.5
3669,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,"2,170",37.1
3670,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,"1,694",55.1
3671,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,"3,492",50.5
3672,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Montana,637,52.9
3673,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Nebraska,"1,068",50.5
3674,2011,Chronic lower respiratory diseases (J40-J47),CLRD,Nevada,"1,243",49.8
3675,2011,Chronic lower respiratory diseases (J40-J47),CLRD,New Hampshire,650,43.1
